,Ortschaftsname,PLZ,Zusatzziffer,Gemeindename,BFS-Nr,Kantonskürzel,E,N,Sprache
1431,Vitznau,6354,0,Vitznau,1068,LU,8.483786092666932,47.01037569383016,de
1432,Rigi Kaltbad,6356,0,Vitznau,1068,LU,8.478086894396888,47.04002088693586,de
1433,Weggis,6353,0,Weggis,1069,LU,8.43432196164318,47.0326962889073,de
1434,Vitznau,6354,0,Weggis,1069,LU,8.47644079953355,47.03067406343367,de
1435,Rigi Kaltbad,6356,0,Weggis,1069,LU,8.470984852816969,47.04395227072016,de
1436,Neudorf,6025,0,Beromünster,1081,LU,8.209876141436043,47.17660951172368,de
1437,Herlisberg,6028,0,Beromünster,1081,LU,8.221231085563034,47.20690808666968,de
1438,Beromünster,6215,0,Beromünster,1081,LU,8.193146251216115,47.20702180932944,de
1439,Schwarzenbach LU,6215,2,Beromünster,1081,LU,8.212548702225073,47.233876739450416,de
1440,Rickenbach LU,6221,0,Beromünster,1081,LU,8.150765506256569,47.20041623015794,de
1441,Gunzwil,6222,0,Beromünster,1081,LU,8.179656481827903,47.21123375248394,de
1442,Büron,6233,0,Büron,1082,LU,8.090955117676414,47.214738867624334,de
1443,Buttisholz,6018,0,Buttisholz,1083,LU,8.094575452171306,47.1148614855487,de
1444,Grosswangen,6022,0,Buttisholz,1083,LU,8.083459040045563,47.13160534359103,de
1445,Eich,6205,0,Eich,1084,LU,8.169558706326251,47.15299766237408,de
1446,Schenkon,6214,0,Eich,1084,LU,8.152961938763676,47.16695781946653,de
1447,Geuensee,6232,0,Geuensee,1085,LU,8.110137961263213,47.198443256368336,de
1448,Grosswangen,6022,0,Grosswangen,1086,LU,8.050048288443413,47.13329676669661,de
1449,Hildisrieden,6024,0,Hildisrieden,1088,LU,8.22986186957681,47.150648890466734,de
1450,St. Erhard,6212,0,Knutwil,1089,LU,8.074215912966304,47.18268143853805,de
1451,Knutwil,6213,0,Knutwil,1089,LU,8.07279188836567,47.20161476186219,de
1452,Sursee,6210,0,Mauensee,1091,LU,8.091305892208513,47.171431970879866,de
1453,Kaltbach,6212,2,Mauensee,1091,LU,8.05882310644225,47.183790518770685,de
1454,Mauensee,6216,0,Mauensee,1091,LU,8.067031774250102,47.167739878356144,de
1455,Wauwil,6242,0,Mauensee,1091,LU,8.042617983147956,47.18382413144631,de
1456,Hellbühl,6016,0,Neuenkirch,1093,LU,8.196854816921798,47.070139146903394,de
1457,Rothenburg,6023,0,Neuenkirch,1093,LU,8.232209003984474,47.11121388190641,de
1458,Hildisrieden,6024,0,Neuenkirch,1093,LU,8.228113405633882,47.13379783026064,de
1459,Sempach Station,6203,0,Neuenkirch,1093,LU,8.19557985423292,47.11616328590953,de
1460,Sempach,6204,0,Neuenkirch,1093,LU,8.225897000879055,47.13052178673352,de
1461,Neuenkirch,6206,0,Neuenkirch,1093,LU,8.203581931883939,47.09994938262153,de
1462,Nottwil,6207,0,Neuenkirch,1093,LU,8.16062007442368,47.11315976226973,de
1463,Nottwil,6207,0,Nottwil,1094,LU,8.133839955617614,47.13437117298262,de
1464,Buttisholz,6018,0,Oberkirch,1095,LU,8.098759372147754,47.14042198162651,de
1465,Nottwil,6207,0,Oberkirch,1095,LU,8.112075434334047,47.14142170926272,de
1466,Oberkirch LU,6208,0,Oberkirch,1095,LU,8.11531983634173,47.15852001224357,de
1467,Sursee,6210,0,Oberkirch,1095,LU,8.098522023897914,47.1671812479332,de
1468,Mauensee,6216,0,Oberkirch,1095,LU,8.090932265372592,47.1668893208544,de
1469,Pfeffikon LU,5735,0,Rickenbach (LU),1097,LU,8.177617971695085,47.249777527870165,de
1470,Rickenbach LU,6221,0,Rickenbach (LU),1097,LU,8.152954262610207,47.21984563867503,de
1471,Hellbühl,6016,0,Ruswil,1098,LU,8.183152924424927,47.07310314676079,de
1472,Ruswil,6017,0,Ruswil,1098,LU,8.126659026954066,47.08511563851099,de
1473,Buttisholz,6018,0,Ruswil,1098,LU,8.095947313480142,47.098143085284725,de
1474,Sigigen,6019,0,Ruswil,1098,LU,8.135132202908224,47.06334464620814,de
1475,Schachen LU,6105,0,Ruswil,1098,LU,8.132197226996174,47.04740053607777,de
1476,Werthenstein,6106,0,Ruswil,1098,LU,8.111678297977805,47.05583119576392,de
1477,Wolhusen,6110,0,Ruswil,1098,LU,8.092049244210594,47.0652105349788,de
1478,Neuenkirch,6206,0,Ruswil,1098,LU,8.171604470182306,47.089659532342495,de
1479,Nottwil,6207,0,Ruswil,1098,LU,8.134085054043856,47.11305679921192,de
1480,Sursee,6210,0,Schenkon,1099,LU,8.124045114229137,47.17520494411565,de
1481,Schenkon,6214,0,Schenkon,1099,LU,8.135521302529812,47.17325389702379,de
1482,Gunzwil,6222,0,Schenkon,1099,LU,8.154514369260557,47.17342973067906,de
1483,Schlierbach,6231,0,Schlierbach,1100,LU,8.109973294745453,47.226005367280536,de
1484,Hildisrieden,6024,0,Sempach,1102,LU,8.206575312616755,47.158180879846014,de
1485,Sempach,6204,0,Sempach,1102,LU,8.192821308199076,47.134669245530624,de
1486,Sursee,6210,0,Sursee,1103,LU,8.109416461455258,47.17332165623581,de
1487,Knutwil,6213,0,Triengen,1104,LU,8.07161782726238,47.21393579692238,de
1488,Triengen,6234,0,Triengen,1104,LU,8.077336561960633,47.23407612784961,de
1489,Kulmerau,6234,1,Triengen,1104,LU,8.087448832274884,47.25497230053824,de
1490,Winikon,6235,0,Triengen,1104,LU,8.049299444826515,47.2372775609714,de
1491,Wilihof,6236,0,Triengen,1104,LU,8.064859812999343,47.22478219701255,de
1492,Wolhusen,6110,0,Wolhusen,1107,LU,8.074791751149538,47.05974030069346,de
1493,Steinhuserberg,6114,0,Wolhusen,1107,LU,8.046410745735095,47.04295674060575,de
1494,Menznau,6122,0,Wolhusen,1107,LU,8.040636582677383,47.05567986775277,de
1495,Alberswil,6248,0,Alberswil,1121,LU,8.00205601244682,47.15086503334736,de
1496,Altbüron,6147,0,Altbüron,1122,LU,7.882414517276862,47.17991505899691,de
1497,Zell LU,6144,0,Altishofen,1123,LU,7.929495387854952,47.16210618829172,de
1498,Nebikon,6244,0,Altishofen,1123,LU,7.9644278581521855,47.183219776517554,de
1499,Ebersecken,6245,0,Altishofen,1123,LU,7.932876546486874,47.18262301907144,de
1500,Altishofen,6246,0,Altishofen,1123,LU,7.96035745130045,47.20158782075407,de
1501,Schötz,6247,0,Altishofen,1123,LU,7.960933345492505,47.16903096010677,de
1502,Richenthal,6263,0,Altishofen,1123,LU,7.947701446302561,47.20280622078408,de
1503,Buchs LU,6211,1,Dagmersellen,1125,LU,8.037126332788255,47.20090200668863,de
1504,Winikon,6235,0,Dagmersellen,1125,LU,8.029019627881901,47.22988624491256,de
1505,Altishofen,6246,0,Dagmersellen,1125,LU,7.959098616802791,47.21421520912416,de
1506,Dagmersellen,6252,0,Dagmersellen,1125,LU,7.990332738227114,47.214183078022096,de
1507,Uffikon,6253,0,Dagmersellen,1125,LU,8.018266988456094,47.21135672828788,de
1508,Reidermoos,6260,2,Dagmersellen,1125,LU,8.011915397632915,47.234520446526375,de
1509,Egolzwil,6243,0,Egolzwil,1127,LU,8.006360743343619,47.1854644431882,de
1510,Nebikon,6244,0,Egolzwil,1127,LU,7.978435927945914,47.18480937972877,de
1511,Grosswangen,6022,0,Ettiswil,1128,LU,8.03177041224178,47.143538708653146,de
1512,Kottwil,6217,0,Ettiswil,1128,LU,8.04510196662251,47.1627731372252,de
1513,Ettiswil,6218,0,Ettiswil,1128,LU,8.017764111093584,47.14997213931745,de
1514,Alberswil,6248,0,Ettiswil,1128,LU,8.004083495446375,47.13738288227026,de
1515,Fischbach LU,6145,0,Fischbach,1129,LU,7.9078543246065855,47.156094323014926,de
1516,Hüswil,6152,0,Fischbach,1129,LU,7.89074890661877,47.13124368503668,de
1517,Ufhusen,6153,0,Fischbach,1129,LU,7.888505699675819,47.12800660962469,de
1518,Fischbach LU,6145,0,Grossdietwil,1131,LU,7.8870968873648595,47.15048093588555,de
1519,Grossdietwil,6146,0,Grossdietwil,1131,LU,7.888587391913414,47.17153976508412,de
1520,Altbüron,6147,0,Grossdietwil,1131,LU,7.9043171405539825,47.19483419545194,de
1521,Ebersecken,6245,0,Grossdietwil,1131,LU,7.926401646855539,47.187732444249136,de
1522,Menzberg,6125,0,Hergiswil bei Willisau,1132,LU,7.981219760063645,47.04301034224377,de
1523,Willisau,6130,0,Hergiswil bei Willisau,1132,LU,7.977180176956432,47.08717175042608,de
1524,Rohrmatt,6132,0,Hergiswil bei Willisau,1132,LU,7.97902111376446,47.07523444918591,de
1525,Hergiswil b. Willisau,6133,0,Hergiswil bei Willisau,1132,LU,7.959182345934445,47.08589706939557,de
1526,Luthern,6156,0,Hergiswil bei Willisau,1132,LU,7.927876449359943,47.07775276629503,de
1527,Eriswil,4952,0,Luthern,1135,LU,7.872936140376925,47.04875179333526,de
1528,Ufhusen,6153,0,Luthern,1135,LU,7.90438200653674,47.0961118114046,de
1529,Hofstatt,6154,0,Luthern,1135,LU,7.915058737440647,47.08474536159038,de
1530,Luthern,6156,0,Luthern,1135,LU,7.916404410933564,47.05911021417226,de
1531,Luthern Bad,6156,2,Luthern,1135,LU,7.927142130988971,47.02814856037989,de
1532,Wolhusen,6110,0,Menznau,1136,LU,8.022938167281758,47.0310070966826,de
1533,Menznau,6122,0,Menznau,1136,LU,8.039328362260859,47.08403269981633,de
1534,Geiss,6123,0,Menznau,1136,LU,8.05600798716842,47.09023045800154,de
1535,Menzberg,6125,0,Menznau,1136,LU,7.998292097031851,47.04119034920289,de
1536,Willisau,6130,0,Menznau,1136,LU,8.030915300775913,47.10369828597563,de
1537,Nebikon,6244,0,Nebikon,1137,LU,7.974658823427288,47.1912289696308,de
1538,St. Urban,4915,0,Pfaffnau,1139,LU,7.839722033120163,47.23241342989016,de
1539,Altbüron,6147,0,Pfaffnau,1139,LU,7.86259431796179,47.20153048928668,de
1540,Pfaffnau,6264,0,Pfaffnau,1139,LU,7.898301103727612,47.22854055900866,de
1541,Roggliswil,6265,0,Pfaffnau,1139,LU,7.903982895967664,47.20361820331941,de
1542,Dagmersellen,6252,0,Reiden,1140,LU,7.97225921129005,47.23155138105079,de
1543,Reiden,6260,0,Reiden,1140,LU,7.972170729587732,47.243542771731896,de
1544,Reidermoos,6260,2,Reiden,1140,LU,7.990077536570538,47.25451984662484,de
1545,Hintermoos,6260,3,Reiden,1140,LU,8.014783639729261,47.25936034149547,de
1546,Mehlsecken,6260,4,Reiden,1140,LU,7.959122709905904,47.24547708651597,de
1547,Langnau b. Reiden,6262,0,Reiden,1140,LU,7.963207103011526,47.23111299102361,de
1548,Richenthal,6263,0,Reiden,1140,LU,7.946415434035658,47.219381773136135,de
1549,Roggliswil,6265,0,Roggliswil,1142,LU,7.8862764899628575,47.21208781334097,de
1550,Ohmstal,6143,0,Schötz,1143,LU,7.951183491885023,47.16305858326168,de
1551,Schötz,6247,0,Schötz,1143,LU,7.988979985120399,47.169418531122346,de
1552,Eriswil,4952,0,Ufhusen,1145,LU,7.880937831579124,47.08619809635864,de
1553,Gondiswil,4955,0,Ufhusen,1145,LU,7.884986746889005,47.12800021049018,de
1554,Ufhusen,6153,0,Ufhusen,1145,LU,7.899981324432911,47.11756593384872,de
1555,Wauwil,6242,0,Wauwil,1146,LU,8.022582970589804,47.18629358675157,de
1556,Wikon,4806,0,Wikon,1147,LU,7.967194366576966,47.26322002190174,de
1557,Reidermoos,6260,2,Wikon,1147,LU,8.002414282682384,47.26188980950188,de
1558,Hintermoos,6260,3,Wikon,1147,LU,7.9984501609901395,47.270130033277326,de
1559,Zell LU,6144,0,Zell (LU),1150,LU,7.922643782523075,47.14001039777612,de
1560,Hüswil,6152,0,Zell (LU),1150,LU,7.9025482622154755,47.12788212985593,de
1561,Ufhusen,6153,0,Zell (LU),1150,LU,7.917866344767677,47.111026469625614,de
1562,Menznau,6122,0,Willisau,1151,LU,8.022505514233238,47.09361817167719,de
1563,Menzberg,6125,0,Willisau,1151,LU,7.991930691248074,47.05231870893802,de
1564,Daiwil,6126,0,Willisau,1151,LU,8.01280225698455,47.09709787757798,de
1565,Willisau,6130,0,Willisau,1151,LU,7.989682769193232,47.11993344813139,de
1566,Rohrmatt,6132,0,Willisau,1151,LU,7.985366166423749,47.08278765462728,de
1567,Hergiswil b. Willisau,6133,0,Willisau,1151,LU,7.948854852718595,47.09739478262885,de
1568,Gettnau,6142,0,Willisau,1151,LU,7.970004140658078,47.14216679281067,de
1569,Ohmstal,6143,0,Willisau,1151,LU,7.969945520548584,47.148377692880736,de
1570,Zell LU,6144,0,Willisau,1151,LU,7.927416168039038,47.1178291050208,de
1571,Hofstatt,6154,0,Willisau,1151,LU,7.927862017823815,47.10069344156392,de
1572,Luthern,6156,0,Willisau,1151,LU,7.928075588526781,47.08837402011629,de
1573,Alberswil,6248,0,Willisau,1151,LU,8.002916949766336,47.13661990746177,de
1574,Altdorf UR,6460,0,Altdorf (UR),1201,UR,8.642259004032088,46.88332477288768,de
1575,Andermatt,6490,0,Andermatt,1202,UR,8.594578459978015,46.63394867614978,de
1576,Engelberg,6390,0,Attinghausen,1203,UR,8.507928934473432,46.8120484527046,de
1577,Attinghausen,6468,0,Attinghausen,1203,UR,8.630044487889869,46.86358930918644,de
1578,Muotathal,6436,0,Bürglen (UR),1205,UR,8.750714789104531,46.91722023627938,de
1579,Bisisthal,6436,2,Bürglen (UR),1205,UR,8.810306501867624,46.92748978952606,de
1580,Altdorf UR,6460,0,Bürglen (UR),1205,UR,8.644252539708928,46.869170620270566,de
1581,Bürglen UR,6463,0,Bürglen (UR),1205,UR,8.662451959167868,46.87520848211418,de
1582,Spiringen,6464,0,Bürglen (UR),1205,UR,8.698240043203706,46.87120142354186,de
1583,Haldi b. Schattdorf,6469,0,Bürglen (UR),1205,UR,8.685285478856894,46.86063668171385,de
1584,Erstfeld,6472,0,Erstfeld,1206,UR,8.65037223119659,46.82031203982235,de
1585,Flüelen,6454,0,Flüelen,1207,UR,8.628644801749704,46.90537642213223,de
1586,Altdorf UR,6460,0,Flüelen,1207,UR,8.651527087579518,46.91055840841531,de
1587,Göschenen,6487,0,Göschenen,1208,UR,8.586247722253486,46.66782177641259,de
1588,Silenen,6473,0,Gurtnellen,1209,UR,8.654614189488028,46.79158595748356,de
1589,Amsteg,6474,0,Gurtnellen,1209,UR,8.650816618040526,46.77933528182742,de
